,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
222360,556425,23298,SPOTTY BUNTING,1,6/10/11 12:51,6.9760784137277225,14178.0,United Kingdom
399096,571270,21619,4 VANILLA BOTANICAL CANDLES,3,10/16/11 12:09,1.761635963062556,12940.0,United Kingdom
27048,538524,22567,20 DOLLY PEGS RETROSPOT,2,12/13/10 9:35,3.5373650138296124,,United Kingdom
453813,575491,22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,11/9/11 17:47,2.7481521023775874,15531.0,United Kingdom
99648,544776,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,1,2/23/11 11:39,2.297173295833573,,United Kingdom
176327,551997,21215,IVORY PAPER CUP CAKE CASES ,1,5/5/11 15:47,1.761635963062556,,United Kingdom
128113,547249,20719,WOODLAND CHARLOTTE BAG,1,3/22/11 9:27,2.297173295833573,,United Kingdom
296622,562928,22710,WRAP I LOVE LONDON ,25,8/10/11 15:29,0.5919096835890189,15494.0,United Kingdom
215060,555644,84974,S/2 ZINC HEART DESIGN PLANTERS,4,6/6/11 13:24,14.022622265977946,16520.0,United Kingdom
404985,571705,23008,DOLLY GIRL BABY GIFT SET,2,10/18/11 15:22,23.88778365912826,12360.0,Austria
173657,551718,84877A,PINK ROUND COMPACT MIRROR,1,5/3/11 16:06,4.636625854780648,,United Kingdom
535920,581217,23552,BICYCLE PUNCTURE REPAIR KIT ,6,12/8/11 9:20,5.8204452219586855,,United Kingdom
131358,547555,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,3/23/11 16:35,2.7481521023775874,14075.0,United Kingdom
457728,575742,23292,SPACEBOY CHILDRENS CUP,8,11/11/11 9:46,1.761635963062556,14309.0,United Kingdom
168442,551056,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,4/26/11 11:51,11.204004725077857,16442.0,United Kingdom
269989,560537,22469,HEART OF WICKER SMALL,6,7/19/11 12:19,2.325359471242574,17779.0,United Kingdom
88788,543816,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,3,2/13/11 15:26,1.761635963062556,17841.0,United Kingdom
21836,538146,21239,PINK  POLKADOT CUP,8,12/9/10 16:10,1.1979124548825382,15596.0,United Kingdom
50415,540551,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,1/10/11 9:43,10.738932830829341,,United Kingdom
502386,578844,22616,PACK OF 12 LONDON TISSUES ,4,11/25/11 16:14,1.1697262794735372,,United Kingdom
284790,561887,21845,DAIRY MAID STRIPE MUG,72,7/31/11 13:33,1.1133539286555354,14414.0,United Kingdom
187609,C552995,M,Manual,-1350,5/12/11 15:19,0.22548940327200717,18133.0,United Kingdom
17141,537685,22585,PACK OF 6 BIRDY GIFT TAGS,6,12/8/10 10:21,1.761635963062556,18077.0,United Kingdom
494219,578264,22686,FRENCH BLUE METAL DOOR SIGN No,2,11/23/11 13:27,1.761635963062556,12748.0,United Kingdom
278343,561209,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,7/25/11 16:57,0.5919096835890189,,United Kingdom
55281,540984,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,1/12/11 15:44,5.989562274412691,14167.0,United Kingdom
314580,564646,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,8/26/11 13:39,9.343717148083797,,United Kingdom
2173,536566,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,9,12/1/10 15:21,1.761635963062556,16928.0,United Kingdom
190310,553189,21908,CHOCOLATE THIS WAY METAL SIGN,1,5/15/11 13:14,2.9595484179450944,15033.0,United Kingdom
396919,571105,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,10/13/11 16:01,4.157460872827633,17614.0,United Kingdom
404949,571702,85150,LADIES & GENTLEMEN METAL SIGN,6,10/18/11 15:06,3.5937373646476143,14639.0,United Kingdom
57269,541138,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,1/14/11 10:42,5.284907889187668,12553.0,France
190559,553199,85175,CACTI T-LIGHT CANDLES,16,5/15/11 15:13,0.5919096835890189,17758.0,United Kingdom
250491,559034,23256,CHILDRENS CUTLERY SPACEBOY ,4,7/5/11 14:56,5.8486313973676864,13109.0,United Kingdom
191482,553369,23092,LARGE ANTIQUE WHITE PHOTO FRAME,4,5/16/11 14:30,11.133539286555354,15044.0,United Kingdom
408290,571932,21731,RED TOADSTOOL LED NIGHT LIGHT,1,10/19/11 17:21,2.325359471242574,,United Kingdom
470442,576617,20676,RED RETROSPOT BOWL,2,11/15/11 16:57,3.4668995753071106,,United Kingdom
246842,558731,22079,RIBBON REEL HEARTS DESIGN ,10,7/1/11 14:53,2.325359471242574,13285.0,United Kingdom
28235,538630,22077,6 RIBBONS RUSTIC CHARM,12,12/13/10 13:25,2.325359471242574,14565.0,United Kingdom
82772,543255,21165,BEWARE OF THE CAT METAL SIGN ,12,2/4/11 15:43,2.381731822060576,13050.0,United Kingdom
462611,575983,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,11/13/11 13:45,4.580253503962646,13379.0,United Kingdom
223804,556491,22384,LUNCH BAG PINK POLKADOT,4,6/12/11 14:15,2.325359471242574,16794.0,United Kingdom
333603,566203,23035,DRAWER KNOB CERAMIC IVORY,1,9/9/11 14:47,2.0434977171525652,16362.0,United Kingdom
138103,548191,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,3/29/11 15:20,6.990171501432223,,United Kingdom
63155,541523,21528,DAIRY MAID TRADITIONAL TEAPOT ,3,1/19/11 10:09,9.794695954627812,17708.0,United Kingdom
20955,538071,22312,OFFICE MUG WARMER POLKADOT,1,12/9/10 14:09,8.329014833359766,,United Kingdom
255077,559338,22494,EMERGENCY FIRST AID TIN ,2,7/7/11 16:30,3.4668995753071106,,United Kingdom
524984,580611,23103,JINGLE BELL HEART DECORATION,1,12/5/11 11:49,2.325359471242574,12748.0,United Kingdom
143664,548710,22570,FELTCRAFT CUSHION RABBIT,4,4/3/11 13:24,5.284907889187668,16678.0,United Kingdom
301238,563248,84978,HANGING HEART JAR T-LIGHT HOLDER,6,8/15/11 11:30,1.761635963062556,14702.0,United Kingdom
164637,550655,84870C,GREEN GEISHA GIRL ,2,4/19/11 17:19,5.284907889187668,17217.0,United Kingdom
106511,545333,21871,SAVE THE PLANET MUG,1,3/1/11 16:22,4.636625854780648,,United Kingdom
156826,C550177,20726,LUNCH BAG WOODLAND,-2,4/14/11 17:17,2.325359471242574,13534.0,United Kingdom
12896,537400,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/6/10 14:36,4.157460872827633,17191.0,United Kingdom
283604,561794,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,7/29/11 13:11,2.9313622425360935,12921.0,United Kingdom
466261,C576324,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-1,11/14/11 15:10,2.9595484179450944,16161.0,United Kingdom
285833,561926,23227,FILIGREE HEART BUTTERFLY WHITE ,24,8/1/11 12:48,1.761635963062556,12749.0,United Kingdom
